intersect_bp,jaccard,max_containment,f_query_match,f_match_query,match_filename,match_name,match_md5,match_bp,query_filename,query_name,query_md5,query_bp
112000,0.00029543967754869476,0.02453450164293538,0.02453450164293538,0.0002989512682740636,/dev/fd/63,"GCA_003176355.1 Escherichia coli strain=TUM1825, ASM317635v1",70d28651,4565000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
114000,0.00030069952204602287,0.02485284499672989,0.02485284499672989,0.00030428968377895757,/dev/fd/63,"GCA_003176375.1 Escherichia coli strain=TUM1826, ASM317637v1",11ec66e0,4587000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
114000,0.00030067890130874446,0.02471276826360286,0.02471276826360286,0.00030428968377895757,/dev/fd/63,"GCA_003569885.1 Escherichia coli strain=SWEC456, ASM356988v1",dcd9aedf,4613000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
103000,0.00027121464664417954,0.019682782342824383,0.019682782342824383,0.00027492839850204063,/dev/fd/63,"GCA_003686905.1 Escherichia coli strain=CMHUZ85a, ASM368690v1",b4ff6d0a,5233000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
100000,0.00026190077103586994,0.01373437714599643,0.01373437714599643,0.0002669207752446996,/dev/fd/63,"GCA_000598405.1 Bacteroides fragilis str. 3397 T10 strain=3397 T10, ASM59840v1",826714ef,7281000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
109000,0.00028690024031185265,0.020226387084802375,0.020226387084802375,0.0002909436450167226,/dev/fd/63,"GCA_000598485.1 Bacteroides fragilis str. 3998T(B)3 strain=3998T(B)3, ASM59848v1",aeee0dd4,5389000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
129000,0.000339792910708218,0.025151101579255215,0.025151101579255215,0.0003443278000656625,/dev/fd/63,"GCA_000598785.2 Bacteroides fragilis str. I1345 strain=I1345, ASM59878v2",b83643ac,5129000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
108000,0.0002842277295731057,0.019845644983461964,0.019845644983461964,0.0002882744372642756,/dev/fd/63,"GCA_000599025.1 Bacteroides fragilis str. S36L5 strain=S36L5, ASM59902v1",9a779839,5442000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
106000,0.00027899435694432747,0.019633265419522133,0.019633265419522133,0.0002829360217593816,/dev/fd/63,"GCA_000599125.1 Bacteroides fragilis str. S36L11 strain=S36L11, ASM59912v1",59bee2c6,5399000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
106000,0.00027897232910313027,0.019524774359918954,0.019524774359918954,0.0002829360217593816,/dev/fd/63,"GCA_000599345.1 Bacteroides fragilis str. S36L12 strain=S36L12, ASM59934v1",fecdf998,5429000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
194000,0.0005084856824585544,0.027416619559072923,0.027416619559072923,0.0005178263039747172,/dev/fd/63,"GCA_000699685.1 Bacteroides fragilis str. 3725 D9 ii strain=3725 D9 ii, ASM69968v1",8b256db9,7076000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
122000,0.0003211811040205556,0.022902196358175333,0.022902196358175333,0.00032564334579853355,/dev/fd/63,"GCA_000710365.3 Bacteroides fragilis strain=DCMSKEJBY0001B, ASM71036v3",f49209be,5327000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
114000,0.00030018247934928864,0.021755725190839695,0.021755725190839695,0.00030428968377895757,/dev/fd/63,"GCA_001816225.2 Bacteroides fragilis strain=14-106904-1, ASM181622v2",26a59b1d,5240000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
154000,0.00040542532802594723,0.028736704609068856,0.028736704609068856,0.00041105799387683743,/dev/fd/63,"GCA_003473955.1 Bacteroides fragilis strain=AF46-2GN, ASM347395v1",8b1db393,5359000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
132000,0.00034779584383966614,0.026284348864994027,0.026284348864994027,0.0003523354233230035,/dev/fd/63,"GCA_004555505.1 Bacteroides fragilis, ASM455550v1",b6025320,5022000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
251000,0.0006606793152098381,0.04547101449275362,0.04547101449275362,0.000669971145864196,/dev/fd/63,"GCA_008571165.1 Bacteroides fragilis strain=BIOML-A8, ASM857116v1",11ad4bf5,5520000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
6295000,0.01680243855565758,0.9992063492063492,0.9992063492063492,0.01680266280165384,/dev/fd/63,"GCA_000011065.1 Bacteroides thetaiotaomicron VPI-5482 strain=VPI-5482, ASM1106v1",df098e39,6300000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4737000,0.012577263748167974,0.7042818911685995,0.7042818911685995,0.01264403712334142,/dev/fd/63,"GCA_000159875.2 Bacteroides thetaiotaomicron strain=1_1_6, Bact_sp_1_1_6_V2",25ba66fb,6726000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3641000,0.009649276238027847,0.5750157927984839,0.5750157927984839,0.009718585426659513,/dev/fd/63,"GCA_000403155.2 Bacteroides thetaiotaomicron dnLKV9 strain=dnLKV9, Bact_thet_dnLKV9_V1",fdd229dd,6332000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3193000,0.008477186200744441,0.6130952380952381,0.6130952380952381,0.00852278035356326,/dev/fd/63,"GCA_000937835.1 Bacteroides thetaiotaomicron strain=3a5B, 3a5B_assembly",b5cf21a0,5208000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3855000,0.01020186729897955,0.5441840767927725,0.5441840767927725,0.01028979588568317,/dev/fd/63,"GCA_001049535.1 Bacteroides thetaiotaomicron, 3731",810f4123,7084000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4700000,0.012477865063836227,0.6989886972040452,0.6989886972040452,0.012545276436500882,/dev/fd/63,"GCA_001049555.1 Bacteroides thetaiotaomicron, 7330",4e549c43,6724000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3961000,0.010504597253051796,0.6197778125488969,0.6197778125488969,0.010572731907442552,/dev/fd/63,"GCA_001055755.1 Bacteroides thetaiotaomicron strain=19_BTHE, ASM105575v1",befd38e7,6391000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4700000,0.012486848956949596,0.7283434061676739,0.7283434061676739,0.012545276436500882,/dev/fd/63,"GCA_001314975.1 Bacteroides thetaiotaomicron strain=7330, ASM131497v1",68552910,6453000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3433000,0.009108661851873472,0.6039760731878958,0.6039760731878958,0.009163390214150538,/dev/fd/63,"GCA_001373135.1 Bacteroides thetaiotaomicron strain=2e6A, 2e6A_assembly",8a2be299,5684000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
691000,0.001817990475939909,0.11257738677093516,0.11257738677093516,0.0018444225569408744,/dev/fd/63,"GCA_001405095.1 Bacteroides thetaiotaomicron strain=2789STDY5834846, 13470_2#65",d9ba3500,6138000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3995000,0.010599262959887295,0.6376695929768555,0.6376695929768555,0.01066348497102575,/dev/fd/63,"GCA_001405255.1 Bacteroides thetaiotaomicron strain=2789STDY5608873, 13414_6#57",296e7c03,6265000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3663000,0.009704828039349196,0.5669401021513698,0.5669401021513698,0.009777307997213347,/dev/fd/63,"GCA_001405895.1 Bacteroides thetaiotaomicron strain=2789STDY5834899, 14207_7#22",5a3c1006,6461000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2964000,0.007842390182724516,0.4729535662996649,0.4729535662996649,0.007911531778252897,/dev/fd/63,"GCA_001406075.1 Bacteroides thetaiotaomicron strain=2789STDY5834945, 14207_7#68",74be0e96,6267000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3931000,0.010428604779489791,0.6307766367137355,0.6307766367137355,0.010492655674869142,/dev/fd/63,"GCA_001578565.1 Bacteroides thetaiotaomicron strain=KLE1254, ASM157856v1",125e1209,6232000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4842000,0.012862197571005068,0.7280108254397835,0.7280108254397835,0.012924303937348355,/dev/fd/63,"GCA_001816245.2 Bacteroides thetaiotaomicron strain=14-106904-2, ASM181624v2",8dd4da42,6651000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
