,genome bp,missed,percent missed,coverage,unique_mapped_coverage,covered_bp,genome_id,sample_id
GCA_011620055,1885820,679986,36.057842211876,4.672251328334624,7.306996651280358,1205834.0,GCA_011620055,SRR1976948
GCA_013329105,980518,25699,2.620961573372442,5.547525899575531,5.696837829997099,954819.0,GCA_013329105,SRR1976948
GCA_012797815,2723713,1375522,50.50172319917701,1.239626935730747,2.504384022738618,1348191.0,GCA_012797815,SRR1976948
GCA_003525965,1641184,46061,2.8065713533644003,46.65109701288826,47.99820076570897,1595123.0,GCA_003525965,SRR1976948
GCA_900095295,2469575,646243,26.168186833766942,3.304002510553435,4.475039104233348,1823332.0000000002,GCA_900095295,SRR1976948
GCA_002498065,2408700,330811,13.734005895296217,55.93118777763939,64.83573087879093,2077889.0,GCA_002498065,SRR1976948
GCA_003260995,3988368,2998232,75.174407176068,0.9446485379483538,3.8051398999733363,990136.0000000001,GCA_003260995,SRR1976948
GCA_011620825,922321,131837,14.29404730023495,3.364227855594744,3.925314111354562,790484.0,GCA_011620825,SRR1976948
GCA_001508535,708389,30,0.004234961299511991,8.014643084519946,8.014982515927658,708359.0,GCA_001508535,SRR1976948
GCA_003517675,1853549,70340,3.794882142311857,13.856576761661008,14.403159696928403,1783209.0,GCA_003517675,SRR1976948
GCA_001508255,1524726,0,0.0,18.93022418454201,18.93022418454201,1524726.0,GCA_001508255,SRR1976948
GCA_001508555,600788,28,0.004660545816494338,7.988937861608421,7.989310207071044,600760.0,GCA_001508555,SRR1976948
GCA_001508515,1712609,31,0.0018101037656581274,12.979375327351427,12.979610271765724,1712578.0,GCA_001508515,SRR1976948
GCA_001887715,3176363,2523247,79.43824430645994,1.004900258566165,4.887229833597707,653115.9999999999,GCA_001887715,SRR1976948
GCA_001509055,543380,17,0.003128565644668556,8.432093562516103,8.432357374351954,543363.0,GCA_001509055,SRR1976948
GCA_001508635,617799,3485,0.5640993268037016,855.5721860993624,860.4258424844624,614314.0,GCA_001508635,SRR1976948
GCA_004138365,2972887,2084055,70.10205904227104,1.0256659603947273,3.4305571806595627,888831.9999999999,GCA_004138365,SRR1976948
GCA_004369245,4466649,3479404,77.89741257931841,2.137817858533321,9.67225156875953,987244.9999999998,GCA_004369245,SRR1976948
GCA_002436005,1834552,1041879,56.79201243682381,1.0722377997462051,2.481573107700149,792673.0,GCA_002436005,SRR1976948
GCA_003664935,2968642,1625134,54.74334729482369,10.824377274187995,23.91775932856373,1343508.0,GCA_003664935,SRR1976948
GCA_001509275,2137321,56,0.0026201024553635134,8.27741598009845,8.277632862560328,2137265.0,GCA_001509275,SRR1976948
GCA_000953115,2478074,177558,7.165161330936849,16.20224295158256,17.452761467427308,2300516.0,GCA_000953115,SRR1976948
GCA_002383405,2012268,729605,36.257844382557394,2.6292322891384248,4.1247934960313035,1282663.0,GCA_002383405,SRR1976948
GCA_001509265,439774,0,0.0,50.005687011965236,50.005687011965236,439774.0,GCA_001509265,SRR1976948
GCA_002338095,1539412,47028,3.054932662601045,24.000076652643997,24.756366994017625,1492384.0,GCA_002338095,SRR1976948
GCA_011620795,2373636,131786,5.552072853630464,99.19112492395632,105.02202422106741,2241850.0,GCA_011620795,SRR1976948
GCA_003446375,2545596,2046097,80.37791542727126,0.49829391623808333,2.539454533442509,499498.9999999998,GCA_003446375,SRR1976948
GCA_001508305,510490,2,0.0003917804462379283,552.9406550569062,552.9428213787592,510488.0,GCA_001508305,SRR1976948
GCA_002030015,2512366,1587760,63.19779840994505,1.547826630355609,4.205799010605599,924606.0,GCA_002030015,SRR1976948
GCA_003524545,1358980,40435,2.9753933096881484,79.77944487777597,82.22599152854092,1318545.0,GCA_003524545,SRR1976948
GCA_003265365,2081708,1307449,62.80655115895217,3.2768265289848526,8.810225002227938,774258.9999999999,GCA_003265365,SRR1976948
GCA_002452315,1926903,978743,50.79357912671266,1.3964283619881228,2.837898666891664,948159.9999999999,GCA_002452315,SRR1976948
GCA_002425855,4517573,3953684,87.51787740895388,0.20110178629100184,1.611118500272217,563888.9999999999,GCA_002425855,SRR1976948
GCA_002924625,2072934,176904,8.533990951955055,7.21957524938083,7.893178377979251,1896030.0,GCA_002924625,SRR1976948
GCA_001509135,2038846,1396843,68.51145206651213,6.152126251811073,19.537662596592227,642003.0,GCA_001509135,SRR1976948
GCA_001508935,1651366,1063132,64.37894446173652,1.006914275817717,2.8267390188258417,588234.0000000001,GCA_001508935,SRR1976948
GCA_003506115,2274823,386447,16.98800302265275,3.1469876997023505,3.791003486593772,1888376.0,GCA_003506115,SRR1976948
GCA_900163975,2965232,2545289,85.8377691863571,0.7597746146001392,5.364794745953615,419942.9999999998,GCA_900163975,SRR1976948
GCA_001508595,1452568,7169,0.49353971724559537,35.845906697655465,36.02369795468241,1445399.0,GCA_001508595,SRR1976948
GCA_002895585,2158256,418746,19.402054251210238,5.646714291539094,7.006027559485142,1739509.9999999998,GCA_002895585,SRR1976948
GCA_002419525,2563339,957739,37.36294731208007,1.6202925169086102,2.586795590433483,1605599.9999999998,GCA_002419525,SRR1976948
GCA_002340425,550143,33996,6.17948424318768,1951.4674421014172,2080.000761410993,516147.0,GCA_002340425,SRR1976948
GCA_013178055,3309282,2551873,77.11258816867223,0.3966585501024089,1.7330860869094504,757409.0000000001,GCA_013178055,SRR1976948
GCA_002423495,2336206,1852211,79.28286289822044,0.4964836148867009,2.396487567020321,483995.0000000002,GCA_002423495,SRR1976948
GCA_001508995,2251381,0,0.0,199.96725432079245,199.96725432079245,2251381.0,GCA_001508995,SRR1976948
GCA_013330715,1454875,1167777,80.26648337486039,0.37646945613884353,1.9077666859399929,287097.99999999994,GCA_013330715,SRR1976948
GCA_900107855,3925261,3529730,89.9234471287387,0.3331261284281478,3.3059532628289556,395531.00000000006,GCA_900107855,SRR1976948
GCA_001508455,1973787,0,0.0,32.54367264552862,32.54367264552862,1973787.0,GCA_001508455,SRR1976948
GCA_012727615,1980508,1198328,60.506092376299414,1.9798869784923867,5.013145311820808,782180.0,GCA_012727615,SRR1976948
GCA_001509155,1535045,6857,0.44669700236800874,24.647388838763685,24.75798200221439,1528188.0,GCA_001509155,SRR1976948
GCA_003445695,1865759,64925,3.479817061045934,46.49924025557427,48.17566527508921,1800834.0,GCA_003445695,SRR1976948
GCA_002418745,1815876,687434,37.856880095336905,3.8547934991155786,6.203089746748172,1128442.0000000002,GCA_002418745,SRR1976948
GCA_001509115,1622264,134,0.008260061247737729,50.12852162163495,50.13266261027168,1622130.0,GCA_001509115,SRR1976948
GCA_001508375,2328136,0,0.0,340.80250466467595,340.80250466467595,2328136.0,GCA_001508375,SRR1976948
GCA_001508615,2259086,0,0.0,544.617808706707,544.617808706707,2259086.0,GCA_001508615,SRR1976948
GCA_000747085,1633602,369799,22.637031541342385,4.379271695308894,5.6606820841539385,1263803.0,GCA_000747085,SRR1976948
GCA_000204415,3026645,2754349,91.00337172017201,3.058341496938029,33.994307665187904,272295.9999999998,GCA_000204415,SRR1976948
GCA_001509175,1123127,4860,0.4327204314382968,16.05017242039413,16.119926636483054,1118267.0,GCA_001509175,SRR1976948
GCA_001508665,1825960,621,0.0340095073276523,112.80074317071568,112.8391191992282,1825339.0,GCA_001508665,SRR1976948
GCA_001509345,1882878,9,0.000477991670198494,13.445648098283584,13.445712367668701,1882869.0,GCA_001509345,SRR1976948
GCA_011048765,3076867,2308927,75.04149513124877,0.4827114724165848,1.9340560460452643,767939.9999999999,GCA_011048765,SRR1976948
GCA_001509285,894916,0,0.0,172.70349842890283,172.70349842890283,894916.0,GCA_001509285,SRR1976948
GCA_003451995,1135514,29650,2.6111523063564164,80.51920716081,82.67805715711877,1105864.0,GCA_003451995,SRR1976948
GCA_002496395,2074195,423904,20.437037019180934,17.86662825819173,22.455961403170715,1650291.0,GCA_002496395,SRR1976948
GCA_002924615,2820836,748901,26.54890252393262,4.552578739068843,6.198108531396979,2071934.9999999998,GCA_002924615,SRR1976948
GCA_002752635,2992699,161846,5.408028004152773,16.451607395197446,17.39218143789169,2830853.0,GCA_002752635,SRR1976948
GCA_004101785,2356157,2040447,86.60063824269776,1.298904105286702,9.693775933609958,315709.99999999977,GCA_004101785,SRR1976948
GCA_002505725,2077587,466209,22.43992670343047,3.00217415684638,3.8707727175125886,1611378.0,GCA_002505725,SRR1976948
GCA_003453535,2221154,9882,0.444903865288044,17.04589236045767,17.122069107735275,2211272.0,GCA_003453535,SRR1976948
GCA_002849245,2850607,1993525,69.93335103716507,1.1049095859232787,3.6748677489435084,857081.9999999999,GCA_002849245,SRR1976948
GCA_000421285,5118755,4819218,94.14824503223929,0.3526898630624048,6.0270784577531336,299536.99999999994,GCA_000421285,SRR1976948
GCA_003664995,3234409,659053,20.3763036771169,27.17951718536524,34.134960370527416,2575356.0,GCA_003664995,SRR1976948
GCA_000233775,1999646,1740434,87.03710556768549,1.8680946527535374,14.411092079070412,259211.9999999998,GCA_000233775,SRR1976948
GCA_001509335,2030215,1137,0.05600392076701236,49.40584076070761,49.433525473145934,2029078.0,GCA_001509335,SRR1976948
GCA_001508405,567617,0,0.0,732.5338635030311,732.5338635030311,567617.0,GCA_001508405,SRR1976948
GCA_002428495,2153460,1942596,90.20813017190939,0.2747169671133896,2.8055618787464915,210864.00000000017,GCA_002428495,SRR1976948
GCA_003542295,2129445,1938850,91.04954577366404,0.30700158961607366,3.430011280463811,190594.99999999997,GCA_003542295,SRR1976948
GCA_012719415,3708587,1592699,42.946248800419134,2.8915595077046863,5.068132150662038,2115888.0000000005,GCA_012719415,SRR1976948
GCA_002509085,1630131,605210,37.12646406945208,1.7330159355291077,2.75635195297979,1024921.0000000001,GCA_002509085,SRR1976948
GCA_002418865,2796932,431620,15.431908963106718,6.489317223300388,7.6734819761621305,2365312.0,GCA_002418865,SRR1976948
GCA_002503525,2374334,90254,3.8012343671951796,101.09777731355403,105.09259307905153,2284080.0,GCA_002503525,SRR1976948
GCA_002752615,2934119,1658171,56.51342021233631,10.045939854518512,23.10124158664773,1275948.0,GCA_002752615,SRR1976948
GCA_002412595,2702868,2514051,93.01419825163492,0.15755745378612643,2.255395435792327,188817.00000000006,GCA_002412595,SRR1976948
GCA_001508335,1861827,0,0.0,109.41912057350119,109.41912057350119,1861827.0,GCA_001508335,SRR1976948
GCA_009823595,2873645,1560417,54.3009661945021,1.4062238028705702,3.0771412123408886,1313228.0000000002,GCA_009823595,SRR1976948
GCA_001458655,2494510,311192,12.47507526528256,15.316686242989606,17.4997993879041,2183318.0,GCA_001458655,SRR1976948
GCA_003446665,1519663,25075,1.6500368831773886,25.19377519884343,25.616456173875342,1494588.0,GCA_003446665,SRR1976948
GCA_000802035,6579615,6005990,91.28178472448616,0.3126055247913442,3.5856596208324256,573625.0,GCA_000802035,SRR1976948
GCA_003176515,4604698,4466047,96.98892305206552,0.42797204072883827,14.213254862929237,138651.0000000004,GCA_003176515,SRR1976948
GCA_001508475,1023183,0,0.0,21.699298170512996,21.699298170512996,1023183.0,GCA_001508475,SRR1976948
GCA_002423325,3286823,3114835,94.76734828738877,0.09554362982125901,1.8259122729492756,171987.99999999965,GCA_002423325,SRR1976948
GCA_001896625,3312121,658400,19.878500815640493,13.606808748834961,16.982718605309298,2653721.0,GCA_001896625,SRR1976948
GCA_002403055,2066437,1231885,59.613963551755994,1.0196870265098814,2.524850458689212,834552.0000000001,GCA_002403055,SRR1976948
GCA_011620045,1745902,129137,7.396577814791438,41.130813757015,44.41608397015027,1616765.0,GCA_011620045,SRR1976948
GCA_002452525,3610817,2737381,75.81057140253854,0.46275344333429247,1.9130399937717246,873436.0,GCA_002452525,SRR1976948
GCA_009731375,967831042,966824214,99.89597068534613,0.00950574800844216,9.137566694609657,1006828.0000000581,GCA_009731375,SRR1976948
GCA_004369205,4436185,3482842,78.50984573456698,3.184942242039049,14.82047175046127,953342.9999999995,GCA_004369205,SRR1976948
GCA_002306095,439456,16320,3.713682370931333,2058.3312754860553,2137.7193833661045,423136.0,GCA_002306095,SRR1976948
GCA_003499705,1291575,50942,3.9441766835065715,80.1703006019782,83.46219712034097,1240633.0,GCA_003499705,SRR1976948
GCA_001508055,1804169,245906,13.629876136880746,6.016543904700724,6.966001246259457,1558263.0,GCA_001508055,SRR1976948
