intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
2780000,0.007420397551802649,0.9996402877697842,0.0074177283440502026,0.010443339853602861,27.674343288952862,23.0,43.48480760572407,"GCA_000022325.1 Caldicellulosiruptor bescii DSM 6725 strain=DSM 6725, ASM2232v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ed73b1c07017b8ce33f625409b0fd142,1.0,2779000,26,78274000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2727000,0.007278929540922958,0.9941648431801605,0.007276260333170512,0.0318397819726882,86.01430667644901,82.0,46.88704383613576,"GCA_000009145.1 Nitrosomonas europaea ATCC 19718 strain=ATCC 19718, ASM914v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d8ad9d2820efee039b6c50a767a603c8,0.9945295404814004,2726000,27,75548000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2701000,0.007209530139359337,1.0,0.007209530139359337,0.008928718132210968,24.34394668641244,23.0,8.302399111040664,"GCA_000020225.1 Akkermansia muciniphila ATCC BAA-835 strain=ATCC BAA-835, ASM2022v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,f3a90d4e5528864a5bcc8434b0d0c3b1,1.0,2701000,28,72847000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2689000,0.0071774996463299726,0.9996281145407214,0.007174830438577526,0.01037041965776393,28.411458333333332,27.0,9.377280022019132,"GCA_000172575.2 Enterococcus faecalis OG1RF strain=OG1RF, ASM17257v2",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cc3d6c32716f72f09e2d175fb156dc2b,1.0,2688000,29,70159000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2679000,0.007150807568805503,1.0,0.007150807568805503,0.025601370953998493,70.37476670399403,68.0,25.991655523657332,"GCA_000011205.1 Sulfurisphaera tokodaii str. 7 strain=7, ASM1120v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,15d80d7279c7fe46d00c230ba79b81f3,1.0,2679000,30,67480000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2713000,0.007241560632388701,0.9848875783265757,0.007132123114538374,0.012356646295633683,34.055763473053894,32.0,20.24472921759527,"GCA_000020465.1 Chlorobium limicola DSM 245 strain=DSM 245, ASM2046v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,289407dcc3b5ed86aac3e60ea778049e,1.0,2672000,31,64808000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5168000,0.013794465664646077,0.5099478462429978,0.00704670846646007,0.0029269922184509824,8.164772727272727,7.0,5.449677633767292,"GCA_000017325.1 Shewanella baltica OS185 strain=OS185, ASM1732v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,09a08691ce52952152f0e866a59f6261,0.9982615414332625,2640000,32,62168000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2740000,0.007313629241704769,0.9489237504560379,0.0069426093641146375,0.011458519339807434,32.44252210688197,31.0,25.976356749529874,"GCA_000016545.1 Caldicellulosiruptor saccharolyticus DSM 8903 strain=DSM 8903, ASM1654v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,8951157d23d89e5767ac5c7752d251d7,0.9996351696461145,2601000,33,59567000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2516000,0.006715726705156642,1.0,0.006715726705156642,0.009038709489062989,26.455882352941178,26.0,10.35372222763781,"GCA_003514505.1 Proteiniclasticum sp., ASM351450v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,fe6d742c112f60d53d86508f92cd2b32,1.0,2516000,34,57051000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2464000,0.006576927902029399,0.9995941558441559,0.006574258694276951,0.004823732061054709,14.422655298416565,13.0,14.013580441784143,"GCA_013137915.1 Fusobacterium nucleatum strain=Fn12230, ASM1313791v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,a4026f5ca15ccc6b14abb7b7e5e494cb,1.0,2463000,35,54588000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2246000,0.005995040611995953,0.9986660738105825,0.005995040611995953,0.018876961088181158,61.8940338379341,60.0,16.84303392068519,"GCA_000007225.1 Pyrobaculum aerophilum str. IM2 strain=IM2, ASM722v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,4a154932a9c5ad4a44c2692edf8a6b34,0.9986660738105825,2246000,36,52342000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2210000,0.0058989491329078615,0.9990954319312528,0.005896279925155415,0.006445629303326967,21.488003621548213,20.0,13.823860138998272,"GCA_000019085.1 Thermoanaerobacter pseudethanolicus ATCC 33223 strain=ATCC 33223; 39E, ASM1908v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,123f408fa4f07b259bd53f8497dd56d2,0.9995477159656264,2209000,37,50133000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2169000,0.005789511615057535,0.9981558321807285,0.005778834784047747,0.010584291740531748,36.00230946882217,35.0,10.165807573778524,"GCA_000006985.1 Chlorobaculum tepidum TLS strain=TLS, ASM698v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d49c2de1c1a924d92e841802e1c57c93,1.0,2165000,38,47968000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2171000,0.005794850030562429,0.9926369075011505,0.005757481122028171,0.011012307489664547,37.597125637459435,37.0,10.935451490214376,"GCA_000016385.1 Pyrobaculum arsenaticum DSM 13514 strain=DSM 13514, ASM1638v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,299321db294df4cb4ec008e414d200ae,0.9990796134376438,2157000,39,45811000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2139000,0.005709435382484125,0.998133457769482,0.005709435382484125,0.024290029555084962,83.62646096306685,83.0,19.091210198152876,"GCA_000008665.1 Archaeoglobus fulgidus DSM 4304 strain=DSM 4304, ASM866v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,cee0a3fb7b00990a22be02b2b0a78418,0.998133457769482,2139000,40,43672000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2130000,0.005685412512712102,0.9865678554886521,0.005685412512712102,0.0025610333212704953,8.854460093896714,8.0,4.341354942488626,"GCA_003054575.1 Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821 strain=ZM4 = ATCC 31821, ASM305457v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9dee15cb77f3c2e0894f7124dc2bc0b5,0.9865678554886521,2130000,41,41542000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2129000,0.005682743304959655,0.9995302959135745,0.005680074097207208,0.010092861221460808,34.92763157894737,34.0,14.624704470749046,"GCA_003450455.1 Thermus sp., ASM345045v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,c186b17aff4173aa9f4513b49bfef5c8,1.0,2128000,42,39414000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2113000,0.005640035980920503,0.9981069569332702,0.005629359149910715,0.007878775945569216,27.51114272166904,23.0,44.30162462166099,"GCA_001314265.1 Porphyromonas gingivalis 381 strain=381, ASM131426v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e7e266e536fc440fcfa4d2bb82cff958,1.0,2109000,43,37305000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2076000,0.005541275294079964,0.9956647398843931,0.0055172524243079415,0.016046381046723922,57.16932752781809,56.0,15.626208483352501,"GCA_000016085.1 Chlorobium phaeovibrioides DSM 265 strain=DSM 265, ASM1608v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,33d6fc5ba0f518b036e13135976c5f43,1.0,2067000,44,35238000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2030000,0.005418491737467402,1.0,0.005418491737467402,0.008475580900340363,30.74679802955665,29.0,14.357021491314452,"GCA_900637325.1 Wolinella succinogenes strain=NCTC11488, 50569_E01",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cdce2f97e9d8a510cf0ad4ea74b3868d,1.0,2030000,45,33208000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1997000,0.005330407881636651,1.0,0.005330407881636651,0.013916079310557881,51.31747621432148,49.0,15.121916829322581,"GCA_000021565.1 Persephonella marina EX-H1 strain=EX-H1, ASM2156v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,05abaf28975f70b7399c549052f64e01,1.0,1997000,46,31211000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1985000,0.005298377388607288,0.9974811083123426,0.005285031349845052,0.014353057318397141,53.38333333333333,53.0,14.40657905965258,"GCA_000015805.1 Pyrobaculum calidifontis JCM 11548 strain=JCM 11548, ASM1580v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,ad83523f64ee0e17faf8b825d5201533,1.0,1980000,47,29231000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3519000,0.009392942080860979,0.5545454545454546,0.005210293532776537,0.015150834135070745,57.158811475409834,57.0,17.96844867448877,"GCA_000152605.1 Sulfitobacter sp. EE-36 strain=EE-36, ASM15260v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,272eda69da90813c8c2e841e0555e5b0,0.9997159090909091,1952000,48,27279000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1852000,0.004943372757531837,0.9983818770226537,0.00494070354977939,0.02506825235276265,99.73419773095624,84.0,58.59724920980541,"GCA_000018945.1 Thermotoga neapolitana DSM 4359 strain=DSM 4359, ASM1894v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,1d815f5d470aaafbbca434a2c84f7dc1,0.9989212513484358,1851000,49,25428000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1839000,0.004908673056750026,1.0,0.004908673056750026,0.008540760963660078,34.201196302338225,33.0,11.762965203999496,"GCA_000021645.1 Dictyoglomus turgidum DSM 6724 strain=DSM 6724, ASM2164v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,85e27bbbee2de4bc1b92fdf87495eb2e,1.0,1839000,50,23589000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1837000,0.004903334641245132,0.9956639566395664,0.004903334641245132,0.014803886089691841,59.34621665759391,58.0,20.70323012787357,"GCA_000007305.1 Pyrococcus furiosus DSM 3638 strain=DSM 3638, ASM730v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,714aa2c36122b1f1c0e8400e4d236e3b,0.9956639566395664,1837000,51,21752000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1778000,0.004745851383850759,0.999437570303712,0.0047431821760983124,0.010227430893856304,42.38435565559932,40.0,23.315560353103095,"GCA_000020325.1 Sulfurihydrogenibium sp. YO3AOP1 strain=YO3AOP1, ASM2032v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,a30b11dbb40d8a88d56861b05c0a92a8,1.0,1777000,52,19975000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1775000,0.004737843760593418,1.0,0.004737843760593418,0.009284085269102002,38.51830985915493,35.0,21.13432765890905,"GCA_000016125.1 Methanococcus maripaludis C5 strain=C5, ASM1612v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,4fcde47fa8b1e68ce4173be350ee2711,1.0,1775000,53,18200000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1747000,0.004663105943524902,0.9959954233409611,0.004647090697010221,0.02200709783731192,93.08730614589317,92.0,17.933099388704047,"GCA_000011105.1 Pyrococcus horikoshii OT3 strain=OT3, ASM1110v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,8acbe1802aebe9f0c23cc5428ac003ee,0.9994279176201373,1741000,54,16459000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1680000,0.004484269024110954,0.9994047619047619,0.004481599816358507,0.010085935839733088,44.23764145324598,43.0,15.54313832319527,"GCA_000091665.1 Methanocaldococcus jannaschii DSM 2661 strain=DSM 2661, ASM9166v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,ca6869d4abc24811464383043b077800,1.0,1679000,55,14780000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1837000,0.004903334641245132,0.9101796407185628,0.004462915362091377,0.04293016974653782,189.08313397129186,186.0,48.41863794269796,"GCA_000019625.1 Thermotoga sp. RQ2 strain=RQ2, ASM1962v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,411679f88e1e2e6c7c70fbdc45cb3116,1.0,1672000,56,13108000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1632000,0.0043561470519934975,0.9975535168195718,0.004353477844241051,0.009263580707516008,41.826486817903124,41.0,12.807586457176155,"GCA_000007185.1 Methanopyrus kandleri AV19 strain=AV19, ASM718v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,78e186071f95b5f58b294343ce2d7ff8,0.998165137614679,1631000,57,11477000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1596000,0.004260055572905406,0.9987476518472135,0.004257386365152959,0.014014799948127533,64.70721003134797,63.0,17.081260095439383,"GCA_000020785.1 Hydrogenobaculum sp. Y04AAS1 strain=Y04AAS1, ASM2078v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,2e5e6a3c3424fb639400d74abcbda1c6,0.9993738259236068,1595000,58,9882000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
1635000,0.004364154675250839,0.9253822629969419,0.0040385113294523056,0.006037710740384413,29.387309980171842,29.0,7.9947535817266395,"GCA_000011585.1 Methanococcus maripaludis S2 strain=S2, ASM1158v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,d45be194ffb4596d4fa8845dd89d8d8d,1.0,1513000,59,8369000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
