intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
1002000,0.0015590429156903199,0.33703329969727547,0.0015590429156903199,0.00026382044238724967,1.780439121756487,2.0,0.9611705930626937,"GCA_003429665.1 Sphaerochaeta halotolerans strain=4-11, ASM342966v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,f22286251b65154289e1d05bdcb0e1a5,0.33703329969727547,1002000,30,36835000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1012000,0.0015746022262261516,0.4425287356321839,0.0015574869846367368,0.0002772776510516217,1.873126873126873,2.0,1.0703930920533808,"GCA_003599805.1 Anaerolineaceae bacterium, ASM359980v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e46c55043469a46bf3c6444aa1f716a1,0.4473916887709991,1001000,31,35834000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
994000,0.0015465954672616547,0.18369987063389392,0.0015465954672616547,0.00020644245379630073,1.404426559356137,1.0,0.8095385345816893,"GCA_012514865.1 Lentisphaerae bacterium, ASM1251486v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,996e069f2b976865427f62ae8cff758d,0.18369987063389392,994000,32,34840000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
951000,0.0014796904319575792,0.44964539007092197,0.0014796904319575792,0.00030788910372772074,2.189274447949527,2.0,1.5978200841830084,"GCA_003600755.1 Methanobacterium sp., ASM360075v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,64e08189b525ffbc8dad6e55f9270302,0.44964539007092197,951000,33,33889000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
886000,0.001378554913474674,0.47103004291845496,0.001366107465046009,0.00032533911056723615,2.5056947608200457,2.0,6.116696549716727,"GCA_011620055.1 Synergistaceae bacterium, ASM1162005v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,03320a2404dec75c7ca11baa6229afdc,0.47532188841201717,878000,34,33011000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
879000,0.001367663396099592,0.9135538954108858,0.0013318769818671794,0.0005805824309486223,4.586448598130841,4.0,2.5083046187498756,"GCA_013329105.1 Candidatus Methanomethylophilaceae archaeon, ASM1332910v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,bd9ce1548e8abc2f475cdcde3d600c2a,0.9381003201707577,856000,35,32155000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
842000,0.0013100939471170153,0.30866025166543304,0.0012976464986883501,0.0002102873705575499,1.7050359712230216,1.0,0.9729179632499672,"GCA_012797815.1 Chloroflexi bacterium, ASM1279781v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,f05f01989e4a2857e56ce8373b7f21a5,0.31162102146558107,834000,36,31321000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1548000,0.002408581270946722,0.5135483870967742,0.0012385211186521903,0.00409380118083309,34.777638190954775,35.0,11.462942366085144,"GCA_003525965.1 Mesotoga infera, ASM352596v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,7571411e565af3642f013174134d4d6f,0.9987096774193548,796000,37,30525000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
786000,0.0012229618081163588,0.31823795800741045,0.0012027347044197777,0.0003892238813695298,3.404915912031048,3.0,2.4643017425451057,"GCA_900095295.1 Methanobacterium congolense, MCBB",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,94e889f269dc119323b6d0218a48f54f,0.32358995471387403,773000,38,29752000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
854000,0.0013287651197600133,0.30701754385964913,0.001143609324383618,0.0006988875620639809,6.429931972789116,4.0,14.850462852522403,"GCA_002498065.1 Methanoculleus sp. UBA208, ASM249806v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,851e631d3ec79ed5fed441b8fdee2cf2,0.3567251461988304,735000,39,29017000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
729000,0.001134273738062119,0.18846949327817994,0.001134273738062119,0.0001681411675977034,1.559670781893004,1.0,0.8603874466088546,"GCA_003260995.1 Acetobacterium sp. KB-1 strain=KB-1, ASM326099v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,c923efd1c1f426da84ff38a4136d4a4d,0.18846949327817994,729000,40,28288000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
702000,0.0010922635996153738,0.746268656716418,0.0010891517375082075,0.0003004950330330108,2.902857142857143,2.0,1.9255404754117684,"GCA_011620825.1 Candidatus Methanomethylophilaceae archaeon, ASM1162082v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,fca2350c34c1c2937139169f45280532,0.7484008528784648,700000,41,27588000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
692000,0.0010767042890795424,0.9855491329479769,0.0010611449785437107,0.0006494951698233186,6.439882697947214,6.0,3.68002358596767,"GCA_001508535.1 Microgenomates bacterium 39_7, ASM150853v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,16c29765a008e3b4693c1075c49c92c3,1.0,682000,42,26906000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1620000,0.002520608306804709,0.38523644752018454,0.0010393619437935467,0.0006719731447352368,6.802395209580839,6.0,4.986796363954108,"GCA_003517675.1 Porphyromonadaceae bacterium, ASM351767v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e656b651cfc798cbd003da2e71789345,0.9342560553633218,668000,43,26238000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1515000,0.002357235546178478,0.40264026402640263,0.0009491179426857237,0.0008911334001264386,9.878688524590164,9.0,5.639297559852365,"GCA_001508255.1 Anaerolinea thermophila, ASM150825v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,1802caff6f8dc547b3306244f82da007,1.0,610000,44,25628000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
605000,0.000941338287417808,0.9851485148514851,0.0009288908389891427,0.0003979488847892875,4.507537688442211,4.0,2.4029630231145105,"GCA_001508555.1 Pelotomaculum thermopropionicum, ASM150855v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,00ccd129d7fdbf6989270761f76c0263,0.9983498349834984,597000,45,25031000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1624000,0.0025268320310190416,0.34255842558425587,0.0008666535968458166,0.0004624251812471579,5.6140035906642725,5.0,3.37538102696368,"GCA_001508515.1 Mesotoga prima, ASM150851v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5670904a3487c7204f3edf73039fec8d,0.998769987699877,557000,46,24474000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
526000,0.0008184197341847389,0.16891891891891891,0.0008168638031311557,0.0001101716533511777,1.4190476190476191,1.0,0.6898026271326407,"GCA_001887715.1 Pelobacter acetylenicus strain=DSM 3247, ASM188771v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,a6f072575bc9798de4ed0ee45edfac74,0.16924066924066924,525000,47,23949000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
530000,0.0008246434583990714,0.9867924528301887,0.0008137519410239893,0.00045858026448590875,5.92925430210325,5.0,3.216943197464458,"GCA_001509055.1 Microgenomates bacterium 39_6, ASM150905v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e68e5402865fba97cb54bdc52efffc3f,1.0,523000,48,23426000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
566000,0.000880656976328065,0.8227194492254734,0.0007437350436127475,0.0434409047384902,614.5502092050209,360.5,655.8329627992927,"GCA_001508635.1 Parcubacteria bacterium 32_520, ASM150863v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,dad48a3d49deecc93a3773e8cd69ca42,0.9741824440619621,478000,49,22948000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
479000,0.0007452909746663306,0.16188524590163936,0.0007375113193984148,0.00013191022119362483,1.8818565400843883,1.0,2.703874375344961,"GCA_004138365.1 Porphyromonadaceae bacterium SYSU GA16107 strain=SYSU GA16107, ASM413836v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,23a99f06742f88e0b6f0ad702678e5d8,0.1635928961748634,474000,50,22474000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
460000,0.0007157282846482507,0.10279531109107304,0.000709504560433918,0.00014788141389419825,2.192982456140351,1.0,7.34055927046441,"GCA_004369245.1 Pelotomaculum sp. FP strain=FP, ASM436924v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,14e4c242c731da88ca16772d5e740ad1,0.1036970243462579,456000,51,22018000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
452000,0.0007032808362195855,0.2370214997378081,0.0007032808362195855,0.00012170640363492516,1.8207964601769913,1.0,3.506152781932493,"GCA_002436005.1 Anaerolineaceae bacterium UBA6086, ASM243600v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4a6fc04b6e5f511c200d8718e39359e6,0.2370214997378081,452000,52,21566000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
615000,0.0009568975979536395,0.14877145742174352,0.0006877215256837539,0.00039883617327265264,6.101809954751131,2.0,9.051938937819816,"GCA_003664935.1 Mesotoga sp. H07pep.5.4 strain=H07pep.5.4, HF07pep.5.4 CLC assembly",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9d04bbe618a0271b46fa139899675b31,0.20700100976102323,442000,53,21124000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2061000,0.0032067739014348794,0.20950533462657614,0.0006721622151479224,0.0004130327890064957,6.465277777777778,6.0,4.625182470541294,"GCA_001509275.1 Bacteroidetes bacterium 38_7, ASM150927v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,fb3106b1a047ba8b748045d2a2add5ec,0.9995150339476236,432000,54,20692000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
2133000,0.003318800937292867,0.17100977198697068,0.0006534910425049246,0.0005070853682432058,8.164285714285715,6.0,6.456385596135534,"GCA_000953115.1 Methanobacterium formicicum, DSM1535",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,cd5b4c0fee4bb53d1b1546d8595127e8,0.868485342019544,420000,55,20272000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
416000,0.0006472673182905919,0.20915032679738563,0.0006472673182905919,0.00011860089394314699,1.9278846153846154,1.0,1.4174704399827363,"GCA_002383405.1 Moorella sp. UBA4076, ASM238340v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,75290b04a4967d8d6a919e0274e486c9,0.20915032679738563,416000,56,19856000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
421000,0.0006550469735585076,0.9786223277909739,0.0006410435940762593,0.0016796370990103037,27.567961165048544,26.0,10.567524106717933,"GCA_001509265.1 candidate division WS6 bacterium 36_33, ASM150926v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,a45846ed476569231439d05d7ee9c3dd,1.0,412000,57,19444000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1400000,0.002178303475016415,0.28313671061762663,0.0006348198698619266,0.0007238795210121004,11.997549019607844,11.0,8.514836755516061,"GCA_002338095.1 Synergistaceae bacterium UBA1876, ASM233809v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,dcb8df732bf20203572f4705bd83f64b,0.9715475364330326,408000,58,19036000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
1834000,0.0028535775522715036,0.165098374679213,0.0006005893866830973,0.001657602768340068,29.03886010362694,15.0,33.84865803121458,"GCA_011620795.1 Methanoculleus sp., ASM1162079v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,f14fcf35b131c4ff03cf6b6a28262cb9,0.7844311377245509,386000,59,18650000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
390000,0.0006068131108974299,0.14982164090368608,0.0005881419382544321,0.00010677038083161113,1.91005291005291,1.0,3.139162847550906,"GCA_003446375.1 Eubacteriaceae bacterium, ASM344637v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e7257005ef5b91adbfb2c2b2eaf7c653,0.1545778834720571,378000,60,18272000,outputs.paper/abundtrim/SRR1976948.abundtrim.fq.gz,SRR1976948,2011e1ae,642702000
